Season,Week,Date,AwayTeam,HomeTeam,Channel,PointSpread,OverUnder
1986,10,11/9/1986 12:00:00 AM,CIN,HOU,,3.0,45.0
1986,10,11/9/1986 12:00:00 AM,SEA,KC,,0.0,39.0
1986,10,11/9/1986 12:00:00 AM,MIN,DET,,2.5,42.0
1986,10,11/9/1986 12:00:00 AM,NYG,PHI,,4.0,34.0
1986,10,11/9/1986 12:00:00 AM,STL,SF,,-11.0,40.5
1986,10,11/9/1986 12:00:00 AM,SD,DEN,,-13.5,40.5
1986,10,11/9/1986 12:00:00 AM,LARAID,DAL,,-3.0,40.0
1986,10,11/10/1986 12:00:00 AM,MIA,CLE,,-3.0,43.5
1986,11,11/16/1986 12:00:00 AM,NYG,MIN,,1.0,38.5
1986,11,11/16/1986 12:00:00 AM,TB,GB,,-4.5,38.5
1986,11,11/16/1986 12:00:00 AM,SEA,CIN,,-3.0,45.0
1986,11,11/16/1986 12:00:00 AM,MIA,BUF,,1.5,43.0
1986,11,11/16/1986 12:00:00 AM,NO,STL,,3.0,37.0
1986,11,11/16/1986 12:00:00 AM,DET,PHI,,-4.0,35.0
1986,11,11/16/1986 12:00:00 AM,CHI,ATL,,7.0,36.5
1986,11,11/16/1986 12:00:00 AM,HOU,PIT,,-4.5,38.5
1986,11,11/16/1986 12:00:00 AM,IND,NYJ,,-16.0,42.0
1986,11,11/16/1986 12:00:00 AM,KC,DEN,,-7.5,38.0
1986,11,11/16/1986 12:00:00 AM,CLE,LARAID,,-6.5,38.5
1986,11,11/16/1986 12:00:00 AM,NE,LARAMS,,2.5,37.5
1986,11,11/16/1986 12:00:00 AM,DAL,SD,,6.0,44.0
1986,11,11/17/1986 12:00:00 AM,SF,WAS,,-2.0,44.0
1986,12,11/20/1986 12:00:00 AM,LARAID,SD,,6.5,43.0
1986,12,11/23/1986 12:00:00 AM,DAL,WAS,,-3.0,41.0
1986,12,11/23/1986 12:00:00 AM,PIT,CLE,,-6.5,37.0
1986,12,11/23/1986 12:00:00 AM,BUF,NE,,-13.0,43.0
1986,12,11/23/1986 12:00:00 AM,GB,CHI,,-15.0,37.0
1986,12,11/23/1986 12:00:00 AM,DEN,NYG,,-3.0,38.0
1986,12,11/23/1986 12:00:00 AM,DET,TB,,3.0,38.0
1986,12,11/23/1986 12:00:00 AM,IND,HOU,,-7.0,42.0
1986,12,11/23/1986 12:00:00 AM,KC,STL,,3.5,38.5
1986,12,11/23/1986 12:00:00 AM,ATL,SF,,-10.5,41.0
1986,12,11/23/1986 12:00:00 AM,NO,LARAMS,,-7.0,37.0
1986,12,11/23/1986 12:00:00 AM,PHI,SEA,,-6.5,36.5
1986,12,11/23/1986 12:00:00 AM,MIN,CIN,,-3.0,46.0
1986,12,11/24/1986 12:00:00 AM,NYJ,MIA,,1.5,52.5
1986,13,11/27/1986 12:00:00 AM,GB,DET,,-6.5,40.0
1986,13,11/27/1986 12:00:00 AM,SEA,DAL,,-9.5,42.0
1986,13,11/30/1986 12:00:00 AM,CIN,DEN,,-7.0,44.5
1986,13,11/30/1986 12:00:00 AM,HOU,CLE,,-7.0,42.5
1986,13,11/30/1986 12:00:00 AM,BUF,KC,,-6.0,41.0
1986,13,11/30/1986 12:00:00 AM,NE,NO,,3.0,37.5
1986,13,11/30/1986 12:00:00 AM,SD,IND,,7.5,43.0
1986,13,11/30/1986 12:00:00 AM,LARAMS,NYJ,,-2.0,41.0
1986,13,11/30/1986 12:00:00 AM,TB,MIN,,-12.0,45.5
1986,13,11/30/1986 12:00:00 AM,WAS,STL,,7.0,38.0
1986,13,11/30/1986 12:00:00 AM,PIT,CHI,,-10.0,35.0
1986,13,11/30/1986 12:00:00 AM,ATL,MIA,,-7.5,42.5
1986,13,11/30/1986 12:00:00 AM,PHI,LARAID,,-11.0,36.5
1986,13,12/1/1986 12:00:00 AM,NYG,SF,,-4.5,39.5
1986,14,12/7/1986 12:00:00 AM,MIA,NO,,-3.0,40.5
1986,14,12/7/1986 12:00:00 AM,IND,ATL,,-11.0,37.0
1986,14,12/7/1986 12:00:00 AM,DEN,KC,,4.0,37.5
1986,14,12/7/1986 12:00:00 AM,CLE,BUF,,3.0,37.5
1986,14,12/7/1986 12:00:00 AM,MIN,GB,,3.0,40.5
1986,14,12/7/1986 12:00:00 AM,CIN,NE,,-4.0,46.0
1986,14,12/7/1986 12:00:00 AM,DET,PIT,,-5.0,36.5
1986,14,12/7/1986 12:00:00 AM,STL,PHI,,-5.0,37.0
1986,14,12/7/1986 12:00:00 AM,TB,CHI,,-17.0,35.0
1986,14,12/7/1986 12:00:00 AM,NYG,WAS,,-3.5,37.0
1986,14,12/7/1986 12:00:00 AM,HOU,SD,,-7.0,44.0
1986,14,12/7/1986 12:00:00 AM,NYJ,SF,,-6.0,44.0
1986,14,12/7/1986 12:00:00 AM,DAL,LARAMS,,-4.5,39.0
1986,14,12/8/1986 12:00:00 AM,LARAID,SEA,,1.5,41.0
1986,15,12/13/1986 12:00:00 AM,PIT,NYJ,,-7.0,38.5
1986,15,12/13/1986 12:00:00 AM,WAS,DEN,,-3.5,39.0
1986,15,12/14/1986 12:00:00 AM,PHI,DAL,,-6.5,37.5
1986,15,12/14/1986 12:00:00 AM,SF,NE,,2.5,41.0
1986,15,12/14/1986 12:00:00 AM,GB,TB,,4.5,44.5
1986,15,12/14/1986 12:00:00 AM,NO,ATL,,1.0,38.5
1986,15,12/14/1986 12:00:00 AM,BUF,IND,,2.5,41.0
1986,15,12/14/1986 12:00:00 AM,CLE,CIN,,-4.0,44.0
1986,15,12/14/1986 12:00:00 AM,STL,NYG,,-10.0,37.0
1986,15,12/14/1986 12:00:00 AM,MIN,HOU,,7.5,42.5
1986,15,12/14/1986 12:00:00 AM,KC,LARAID,,-6.0,39.5
1986,15,12/14/1986 12:00:00 AM,SEA,SD,,-2.5,42.5
1986,15,12/14/1986 12:00:00 AM,MIA,LARAMS,,-6.0,43.5
1986,15,12/15/1986 12:00:00 AM,CHI,DET,,9.0,38.5
1986,16,12/19/1986 12:00:00 AM,LARAMS,SF,,-4.0,39.5
1986,16,12/20/1986 12:00:00 AM,DEN,SEA,,-3.0,44.0
1986,16,12/20/1986 12:00:00 AM,GB,NYG,,-13.5,36.0
1986,16,12/21/1986 12:00:00 AM,SD,CLE,,-6.0,42.5
1986,16,12/21/1986 12:00:00 AM,NO,MIN,,-3.0,41.0
1986,16,12/21/1986 12:00:00 AM,KC,PIT,,-2.0,38.5
1986,16,12/21/1986 12:00:00 AM,ATL,DET,,-3.0,39.0
1986,16,12/21/1986 12:00:00 AM,TB,STL,,-12.5,41.0
1986,16,12/21/1986 12:00:00 AM,BUF,HOU,,-4.0,40.5
1986,16,12/21/1986 12:00:00 AM,WAS,PHI,,3.5,38.0
1986,16,12/21/1986 12:00:00 AM,NYJ,CIN,,-7.5,46.0
1986,16,12/21/1986 12:00:00 AM,CHI,DAL,,3.5,37.5
1986,16,12/21/1986 12:00:00 AM,IND,LARAID,,-8.0,41.0
1986,16,12/22/1986 12:00:00 AM,NE,MIA,,-3.0,48.0
1986,17,12/28/1986 12:00:00 AM,LARAMS,WAS,,-4.5,38.5
1986,17,12/28/1986 12:00:00 AM,KC,NYJ,,-3.5,41.0
1986,18,1/3/1987 12:00:00 AM,NYJ,CLE,,-7.5,41.0
1986,18,1/3/1987 12:00:00 AM,WAS,CHI,,-7.5,34.0
1986,18,1/4/1987 12:00:00 AM,NE,DEN,,-4.5,42.5
1986,18,1/4/1987 12:00:00 AM,SF,NYG,,-3.0,42.5
1986,19,1/11/1987 12:00:00 AM,WAS,NYG,,-7.0,38.5
1986,19,1/11/1987 12:00:00 AM,DEN,CLE,,-3.5,38.0
1986,20,1/25/1987 12:00:00 AM,DEN,NYG,,-8.5,40.5
1987,1,9/13/1987 12:00:00 AM,SD,KC,,-3.0,41.5
1987,1,9/13/1987 12:00:00 AM,DAL,STL,,-1.0,39.0
1987,1,9/13/1987 12:00:00 AM,DET,MIN,,-6.5,41.0
1987,1,9/13/1987 12:00:00 AM,PHI,WAS,,-10.0,37.5
1987,1,9/13/1987 12:00:00 AM,CLE,NO,,2.5,40.5
1987,1,9/13/1987 12:00:00 AM,MIA,NE,,-6.0,46.5
1987,1,9/13/1987 12:00:00 AM,LARAMS,HOU,,5.0,38.0
1987,1,9/13/1987 12:00:00 AM,ATL,TB,,2.5,40.5
1987,1,9/13/1987 12:00:00 AM,CIN,IND,,5.5,45.0
1987,1,9/13/1987 12:00:00 AM,NYJ,BUF,,1.5,45.0
1987,1,9/13/1987 12:00:00 AM,SF,PIT,,6.0,40.0
1987,1,9/13/1987 12:00:00 AM,LARAID,GB,,6.0,38.0
1987,1,9/13/1987 12:00:00 AM,SEA,DEN,,-2.5,44.0
1987,1,9/14/1987 12:00:00 AM,NYG,CHI,,1.0,35.5
1987,2,9/20/1987 12:00:00 AM,MIA,IND,,6.5,46.5
1987,2,9/20/1987 12:00:00 AM,TB,CHI,,-14.0,39.5
1987,2,9/20/1987 12:00:00 AM,PIT,CLE,,-6.5,42.5
1987,2,9/20/1987 12:00:00 AM,NO,PHI,,1.5,37.5
1987,2,9/20/1987 12:00:00 AM,SF,CIN,,0.0,48.0
1987,2,9/20/1987 12:00:00 AM,WAS,ATL,,6.5,40.5
1987,2,9/20/1987 12:00:00 AM,DEN,GB,,10.0,42.0
1987,2,9/20/1987 12:00:00 AM,HOU,BUF,,-3.0,41.0
1987,2,9/20/1987 12:00:00 AM,DET,LARAID,,-7.0,37.0
1987,2,9/20/1987 12:00:00 AM,MIN,LARAMS,,-4.5,41.5
1987,2,9/20/1987 12:00:00 AM,STL,SD,,-5.5,42.0
1987,2,9/20/1987 12:00:00 AM,KC,SEA,,-7.0,41.0
1987,2,9/20/1987 12:00:00 AM,DAL,NYG,,-12.5,39.5
1987,2,9/21/1987 12:00:00 AM,NE,NYJ,,2.0,46.5
1987,3,10/4/1987 12:00:00 AM,PIT,ATL,,3.5,-100.0
1987,3,10/4/1987 12:00:00 AM,IND,BUF,,3.5,-100.0
1987,3,10/4/1987 12:00:00 AM,TB,DET,,2.0,-100.0
1987,3,10/4/1987 12:00:00 AM,CLE,NE,,-4.0,-100.0
1987,3,10/4/1987 12:00:00 AM,GB,MIN,,3.5,-100.0
1987,3,10/4/1987 12:00:00 AM,SD,CIN,,-2.0,-100.0
1987,3,10/4/1987 12:00:00 AM,CHI,PHI,,2.0,-100.0
1987,3,10/4/1987 12:00:00 AM,LARAMS,NO,,-5.0,-100.0
1987,3,10/4/1987 12:00:00 AM,STL,WAS,,5.0,-100.0
1987,3,10/4/1987 12:00:00 AM,DAL,NYJ,,7.5,-100.0
1987,3,10/4/1987 12:00:00 AM,MIA,SEA,,3.0,-100.0
1987,3,10/4/1987 12:00:00 AM,KC,LARAID,,-7.5,-100.0
1987,3,10/4/1987 12:00:00 AM,HOU,DEN,,-7.0,-100.0
1987,3,10/5/1987 12:00:00 AM,SF,NYG,,7.5,-100.0
1987,4,10/11/1987 12:00:00 AM,BUF,NE,,-10.5,-100.0
1987,4,10/11/1987 12:00:00 AM,PHI,DAL,,-21.5,-100.0
1987,4,10/11/1987 12:00:00 AM,NYJ,IND,,-11.0,-100.0
1987,4,10/11/1987 12:00:00 AM,NO,STL,,-2.5,-100.0
1987,4,10/11/1987 12:00:00 AM,DET,GB,,-7.0,-100.0
1987,4,10/11/1987 12:00:00 AM,HOU,CLE,,-2.5,-100.0
1987,4,10/11/1987 12:00:00 AM,SD,TB,,-3.0,-100.0
1987,4,10/11/1987 12:00:00 AM,KC,MIA,,-9.5,-100.0
1987,4,10/11/1987 12:00:00 AM,MIN,CHI,,-18.0,-100.0
1987,4,10/11/1987 12:00:00 AM,SF,ATL,,23.0,-100.0
1987,4,10/11/1987 12:00:00 AM,PIT,LARAMS,,3.5,-100.0
1987,4,10/11/1987 12:00:00 AM,WAS,NYG,,10.5,-100.0
1987,4,10/11/1987 12:00:00 AM,CIN,SEA,,-7.0,-100.0
1987,4,10/12/1987 12:00:00 AM,LARAID,DEN,,11.0,42.0
1987,5,10/18/1987 12:00:00 AM,PHI,GB,,-6.5,-100.0
1987,5,10/18/1987 12:00:00 AM,NO,CHI,,-5.5,-100.0
1987,5,10/18/1987 12:00:00 AM,CLE,CIN,,5.0,-100.0
1987,5,10/18/1987 12:00:00 AM,NE,HOU,,-6.0,-100.0
1987,5,10/18/1987 12:00:00 AM,MIN,TB,,-5.5,-100.0
1987,5,10/18/1987 12:00:00 AM,IND,PIT,,-11.5,-100.0
1987,5,10/18/1987 12:00:00 AM,MIA,NYJ,,3.0,-100.0
1987,5,10/18/1987 12:00:00 AM,STL,SF,,-13.5,-100.0
1987,5,10/18/1987 12:00:00 AM,DEN,KC,,12.0,-100.0
1987,5,10/18/1987 12:00:00 AM,SD,LARAID,,-11.5,-100.0
1987,5,10/18/1987 12:00:00 AM,NYG,BUF,,4.0,-100.0
1987,5,10/18/1987 12:00:00 AM,LARAMS,ATL,,12.5,-100.0
1987,5,10/18/1987 12:00:00 AM,SEA,DET,,3.0,-100.0
1987,5,10/19/1987 12:00:00 AM,WAS,DAL,,-8.0,46.0
1987,6,10/25/1987 12:00:00 AM,NYJ,WAS,,-7.0,45.0
1987,6,10/25/1987 12:00:00 AM,NE,IND,,6.0,42.0
1987,6,10/25/1987 12:00:00 AM,SF,NO,,3.0,42.0
1987,6,10/25/1987 12:00:00 AM,GB,DET,,-5.5,39.0
1987,6,10/25/1987 12:00:00 AM,CIN,PIT,,-2.0,45.0
1987,6,10/25/1987 12:00:00 AM,BUF,MIA,,-9.0,48.5
1987,6,10/25/1987 12:00:00 AM,CHI,TB,,10.0,38.5
1987,6,10/25/1987 12:00:00 AM,DAL,PHI,,-2.0,37.5
1987,6,10/25/1987 12:00:00 AM,ATL,HOU,,-4.0,41.0
1987,6,10/25/1987 12:00:00 AM,SEA,LARAID,,-2.5,38.0
1987,6,10/25/1987 12:00:00 AM,KC,SD,,-5.0,41.5
1987,6,10/25/1987 12:00:00 AM,STL,NYG,,-10.0,39.5
1987,6,10/25/1987 12:00:00 AM,DEN,MIN,,-2.0,47.0
1987,6,10/26/1987 12:00:00 AM,LARAMS,CLE,,-7.0,42.0
1987,7,11/1/1987 12:00:00 AM,IND,NYJ,,-7.5,44.0
1987,7,11/1/1987 12:00:00 AM,HOU,CIN,,-6.5,48.0
1987,7,11/1/1987 12:00:00 AM,KC,CHI,,-14.0,38.5
1987,7,11/1/1987 12:00:00 AM,NO,ATL,,3.0,41.5
1987,7,11/1/1987 12:00:00 AM,WAS,BUF,,3.5,46.0
1987,7,11/1/1987 12:00:00 AM,TB,GB,,-2.0,42.0
1987,7,11/1/1987 12:00:00 AM,LARAID,NE,,-3.0,41.0
1987,7,11/1/1987 12:00:00 AM,PHI,STL,,-2.5,39.0
1987,7,11/1/1987 12:00:00 AM,PIT,MIA,,-7.0,45.0
1987,7,11/1/1987 12:00:00 AM,SF,LARAMS,,5.0,42.0
1987,7,11/1/1987 12:00:00 AM,CLE,SD,,-1.5,47.5
1987,7,11/1/1987 12:00:00 AM,DET,DEN,,-11.0,46.0
1987,7,11/1/1987 12:00:00 AM,MIN,SEA,,-7.0,47.5
1987,7,11/2/1987 12:00:00 AM,NYG,DAL,,7.0,42.0
1987,8,11/8/1987 12:00:00 AM,ATL,CLE,,-13.0,43.0
1987,8,11/8/1987 12:00:00 AM,SD,IND,,-1.5,45.0
1987,8,11/8/1987 12:00:00 AM,DAL,DET,,4.5,43.0
1987,8,11/8/1987 12:00:00 AM,WAS,PHI,,3.5,40.0
1987,8,11/8/1987 12:00:00 AM,PIT,KC,,-4.0,42.5
1987,8,11/8/1987 12:00:00 AM,LARAID,MIN,,-4.0,44.0
1987,8,11/8/1987 12:00:00 AM,TB,STL,,-2.5,42.5
1987,8,11/8/1987 12:00:00 AM,DEN,BUF,,4.5,47.0
1987,8,11/8/1987 12:00:00 AM,CHI,GB,,11.0,39.5
1987,8,11/8/1987 12:00:00 AM,HOU,SF,,-9.5,45.0
1987,8,11/8/1987 12:00:00 AM,MIA,CIN,,-2.5,55.0
1987,8,11/8/1987 12:00:00 AM,NO,LARAMS,,3.5,40.0
1987,8,11/8/1987 12:00:00 AM,NE,NYG,,-4.5,40.0
1987,8,11/9/1987 12:00:00 AM,SEA,NYJ,,3.0,45.0
1987,9,11/15/1987 12:00:00 AM,IND,MIA,,-7.0,45.5
1987,9,11/15/1987 12:00:00 AM,DAL,NE,,-3.5,42.0
1987,9,11/15/1987 12:00:00 AM,HOU,PIT,,-3.5,44.0
1987,9,11/15/1987 12:00:00 AM,LARAMS,STL,,-4.5,42.0
1987,9,11/15/1987 12:00:00 AM,NYJ,KC,,-2.5,41.5
1987,9,11/15/1987 12:00:00 AM,TB,MIN,,-9.0,48.0
1987,9,11/15/1987 12:00:00 AM,BUF,CLE,,-8.0,45.0
1987,9,11/15/1987 12:00:00 AM,DET,WAS,,-13.5,42.0
1987,9,11/15/1987 12:00:00 AM,NO,SF,,-4.0,42.5
1987,9,11/15/1987 12:00:00 AM,NYG,PHI,,1.5,39.5
1987,9,11/15/1987 12:00:00 AM,GB,SEA,,-13.5,46.0
1987,9,11/15/1987 12:00:00 AM,LARAID,SD,,-3.5,44.5
1987,9,11/15/1987 12:00:00 AM,CIN,ATL,,5.5,44.5
1987,9,11/16/1987 12:00:00 AM,CHI,DEN,,-2.5,41.5
1987,10,11/22/1987 12:00:00 AM,PIT,CIN,,-6.0,42.5
1987,10,11/22/1987 12:00:00 AM,STL,PHI,,-6.5,42.5
1987,10,11/22/1987 12:00:00 AM,DET,CHI,,-12.5,41.0
1987,10,11/22/1987 12:00:00 AM,SF,TB,,6.5,47.0
1987,10,11/22/1987 12:00:00 AM,ATL,MIN,,-13.5,44.0
1987,10,11/22/1987 12:00:00 AM,BUF,NYJ,,-3.5,43.0
1987,10,11/22/1987 12:00:00 AM,IND,NE,,0.0,38.5
1987,10,11/22/1987 12:00:00 AM,CLE,HOU,,2.5,46.5
1987,10,11/22/1987 12:00:00 AM,DEN,LARAID,,0.0,43.0
1987,10,11/22/1987 12:00:00 AM,SD,SEA,,-9.0,44.0
1987,10,11/22/1987 12:00:00 AM,NYG,NO,,-2.0,41.0
1987,10,11/22/1987 12:00:00 AM,MIA,DAL,,-1.0,48.0
1987,10,11/22/1987 12:00:00 AM,GB,KC,,-4.0,41.0
1987,10,11/23/1987 12:00:00 AM,LARAMS,WAS,,-9.0,41.5
1987,11,11/26/1987 12:00:00 AM,KC,DET,,-4.5,44.0
1987,11,11/26/1987 12:00:00 AM,MIN,DAL,,-1.5,44.0
1987,11,11/29/1987 12:00:00 AM,CIN,NYJ,,-4.0,42.5
1987,11,11/29/1987 12:00:00 AM,MIA,BUF,,2.0,44.5
1987,11,11/29/1987 12:00:00 AM,GB,CHI,,-11.5,39.5
1987,11,11/29/1987 12:00:00 AM,PHI,NE,,-3.0,39.5
1987,11,11/29/1987 12:00:00 AM,NO,PIT,,2.5,39.5
1987,11,11/29/1987 12:00:00 AM,STL,ATL,,3.0,44.0
1987,11,11/29/1987 12:00:00 AM,HOU,IND,,-4.0,42.5
1987,11,11/29/1987 12:00:00 AM,TB,LARAMS,,-4.5,43.0
1987,11,11/29/1987 12:00:00 AM,NYG,WAS,,-3.5,38.5
1987,11,11/29/1987 12:00:00 AM,DEN,SD,,0.0,46.0
1987,11,11/29/1987 12:00:00 AM,CLE,SF,,-3.0,46.0
1987,11,11/30/1987 12:00:00 AM,LARAID,SEA,,-9.0,42.5
1987,12,12/6/1987 12:00:00 AM,SD,HOU,,2.0,45.5
1987,12,12/6/1987 12:00:00 AM,SF,GB,,7.0,41.0
1987,12,12/6/1987 12:00:00 AM,WAS,STL,,3.5,45.0
1987,12,12/6/1987 12:00:00 AM,KC,CIN,,-5.0,45.5
1987,12,12/6/1987 12:00:00 AM,LARAMS,DET,,4.0,45.5
1987,12,12/6/1987 12:00:00 AM,PHI,NYG,,-5.0,40.0
1987,12,12/6/1987 12:00:00 AM,ATL,DAL,,-9.5,44.0
1987,12,12/6/1987 12:00:00 AM,IND,CLE,,-9.0,43.0
1987,12,12/6/1987 12:00:00 AM,SEA,PIT,,3.5,40.5
1987,12,12/6/1987 12:00:00 AM,NE,DEN,,-8.0,46.5
1987,12,12/6/1987 12:00:00 AM,BUF,LARAID,,-4.0,42.0
1987,12,12/6/1987 12:00:00 AM,TB,NO,,-10.5,44.5
1987,12,12/6/1987 12:00:00 AM,CHI,MIN,,-1.5,45.5
1987,12,12/7/1987 12:00:00 AM,NYJ,MIA,,-5.5,48.5
1987,13,12/13/1987 12:00:00 AM,DAL,WAS,,-9.0,42.0
1987,13,12/13/1987 12:00:00 AM,MIN,GB,,3.5,41.0
1987,13,12/13/1987 12:00:00 AM,BUF,IND,,-3.0,43.5
1987,13,12/13/1987 12:00:00 AM,MIA,PHI,,-1.5,47.0
1987,13,12/13/1987 12:00:00 AM,CIN,CLE,,-7.0,43.0
1987,13,12/13/1987 12:00:00 AM,NYJ,NE,,-4.5,42.5
1987,13,12/13/1987 12:00:00 AM,HOU,NO,,-7.0,46.5
1987,13,12/13/1987 12:00:00 AM,PIT,SD,,-2.5,42.0
1987,13,12/13/1987 12:00:00 AM,NYG,STL,,3.0,44.0
1987,13,12/13/1987 12:00:00 AM,LARAID,KC,,5.5,42.0
1987,13,12/13/1987 12:00:00 AM,ATL,LARAMS,,-10.0,41.5
1987,13,12/13/1987 12:00:00 AM,DET,TB,,-6.0,46.5
1987,13,12/13/1987 12:00:00 AM,DEN,SEA,,-4.0,48.5
1987,13,12/14/1987 12:00:00 AM,CHI,SF,,-5.0,45.0
1987,14,12/19/1987 12:00:00 AM,KC,DEN,,-11.0,43.5
1987,14,12/19/1987 12:00:00 AM,GB,NYG,,-7.0,40.0
1987,14,12/20/1987 12:00:00 AM,WAS,MIA,,-3.0,49.0
1987,14,12/20/1987 12:00:00 AM,ATL,SF,,-16.0,42.0
1987,14,12/20/1987 12:00:00 AM,IND,SD,,-3.5,42.0
1987,14,12/20/1987 12:00:00 AM,STL,TB,,3.0,47.5
1987,14,12/20/1987 12:00:00 AM,SEA,CHI,,-4.0,36.5
1987,14,12/20/1987 12:00:00 AM,NO,CIN,,4.0,44.0
1987,14,12/20/1987 12:00:00 AM,PHI,NYJ,,-2.0,44.0
1987,14,12/20/1987 12:00:00 AM,MIN,DET,,6.5,45.5
1987,14,12/20/1987 12:00:00 AM,PIT,HOU,,-1.0,42.0
1987,14,12/20/1987 12:00:00 AM,NE,BUF,,-4.0,40.0
1987,14,12/20/1987 12:00:00 AM,CLE,LARAID,,2.5,43.0
1987,14,12/21/1987 12:00:00 AM,DAL,LARAMS,,-8.0,43.5
1987,15,12/26/1987 12:00:00 AM,CLE,PIT,,4.0,40.5
1987,15,12/26/1987 12:00:00 AM,WAS,MIN,,-3.0,45.0
1987,15,12/27/1987 12:00:00 AM,SD,DEN,,-10.0,43.0
1987,15,12/27/1987 12:00:00 AM,TB,IND,,-11.0,41.0
1987,15,12/27/1987 12:00:00 AM,LARAMS,SF,,-9.5,41.0
1987,15,12/27/1987 12:00:00 AM,STL,DAL,,3.0,46.0
1987,15,12/27/1987 12:00:00 AM,BUF,PHI,,-2.5,45.0
1987,15,12/27/1987 12:00:00 AM,GB,NO,,-10.0,41.0
1987,15,12/27/1987 12:00:00 AM,SEA,KC,,5.5,40.0
1987,15,12/27/1987 12:00:00 AM,CIN,HOU,,-6.0,48.5
1987,15,12/27/1987 12:00:00 AM,DET,ATL,,1.0,39.5
1987,15,12/27/1987 12:00:00 AM,CHI,LARAID,,2.5,40.0
1987,15,12/27/1987 12:00:00 AM,NYJ,NYG,,-8.0,43.0
1987,15,12/28/1987 12:00:00 AM,NE,MIA,,-5.5,48.5
1987,16,1/3/1988 12:00:00 AM,MIN,NO,,-7.0,46.5
1987,16,1/4/1988 12:00:00 AM,SEA,HOU,,2.0,45.0
1987,17,1/9/1988 12:00:00 AM,IND,CLE,,-8.5,36.5
1987,17,1/9/1988 12:00:00 AM,MIN,SF,,-10.5,47.0
1987,17,1/10/1988 12:00:00 AM,WAS,CHI,,-5.5,38.5
1987,17,1/10/1988 12:00:00 AM,HOU,DEN,,-10.0,45.5
1987,18,1/17/1988 12:00:00 AM,MIN,WAS,,-3.0,45.0
1987,18,1/17/1988 12:00:00 AM,CLE,DEN,,-3.0,45.0
1987,19,1/31/1988 12:00:00 AM,WAS,DEN,,-3.0,47.0
1988,1,9/4/1988 12:00:00 AM,PHO,CIN,,-5.5,47.5
1988,1,9/4/1988 12:00:00 AM,DAL,PIT,,-3.5,41.5
1988,1,9/4/1988 12:00:00 AM,LARAMS,GB,,4.0,42.5
1988,1,9/4/1988 12:00:00 AM,MIN,BUF,,3.0,43.5
1988,1,9/4/1988 12:00:00 AM,SF,NO,,-1.0,44.0
1988,1,9/4/1988 12:00:00 AM,PHI,TB,,6.5,43.0
1988,1,9/4/1988 12:00:00 AM,MIA,CHI,,-3.5,46.0
1988,1,9/4/1988 12:00:00 AM,ATL,DET,,-4.0,42.5
1988,1,9/4/1988 12:00:00 AM,HOU,IND,,-3.5,41.5
1988,1,9/4/1988 12:00:00 AM,CLE,KC,,4.0,42.5
1988,1,9/4/1988 12:00:00 AM,NYJ,NE,,-6.5,45.0
1988,1,9/4/1988 12:00:00 AM,SD,LARAID,,-6.0,41.0
1988,1,9/4/1988 12:00:00 AM,SEA,DEN,,-4.5,46.5
1988,1,9/5/1988 12:00:00 AM,WAS,NYG,,-2.0,42.0
1988,2,9/11/1988 12:00:00 AM,SF,NYG,,-2.0,43.0
1988,2,9/11/1988 12:00:00 AM,MIA,BUF,,-3.5,43.5
1988,2,9/11/1988 12:00:00 AM,PIT,WAS,,-8.5,44.0
1988,2,9/11/1988 12:00:00 AM,TB,GB,,-6.0,41.0
1988,2,9/11/1988 12:00:00 AM,CHI,IND,,1.5,41.5
1988,2,9/11/1988 12:00:00 AM,NO,ATL,,8.0,42.5
1988,2,9/11/1988 12:00:00 AM,DET,LARAMS,,-10.0,42.0
1988,2,9/11/1988 12:00:00 AM,SD,DEN,,-12.0,43.0
1988,2,9/11/1988 12:00:00 AM,NYJ,CLE,,-9.5,40.5
1988,2,9/11/1988 12:00:00 AM,CIN,PHI,,-4.5,47.0
1988,2,9/11/1988 12:00:00 AM,KC,SEA,,-8.0,43.0
1988,2,9/11/1988 12:00:00 AM,LARAID,HOU,,-2.5,38.5
1988,2,9/11/1988 12:00:00 AM,NE,MIN,,-6.0,45.0
1988,2,9/12/1988 12:00:00 AM,DAL,PHO,,-2.5,45.0
1988,3,9/18/1988 12:00:00 AM,NO,DET,,6.0,44.0
1988,3,9/18/1988 12:00:00 AM,HOU,NYJ,,2.5,41.0
1988,3,9/18/1988 12:00:00 AM,CIN,PIT,,-2.0,47.5
1988,3,9/18/1988 12:00:00 AM,PHO,TB,,3.0,42.0
1988,3,9/18/1988 12:00:00 AM,GB,MIA,,-10.5,42.5
1988,3,9/18/1988 12:00:00 AM,DEN,KC,,4.5,41.0
1988,3,9/18/1988 12:00:00 AM,MIN,CHI,,-3.0,41.5
1988,3,9/18/1988 12:00:00 AM,PHI,WAS,,-5.0,46.5
1988,3,9/18/1988 12:00:00 AM,SEA,SD,,8.5,41.5
1988,3,9/18/1988 12:00:00 AM,LARAMS,LARAID,,1.5,41.0
1988,3,9/18/1988 12:00:00 AM,ATL,SF,,-14.0,44.5
1988,3,9/18/1988 12:00:00 AM,NYG,DAL,,3.0,41.5
1988,3,9/18/1988 12:00:00 AM,BUF,NE,,-2.5,38.0
1988,3,9/19/1988 12:00:00 AM,IND,CLE,,-2.5,36.0
1988,4,9/25/1988 12:00:00 AM,PHI,MIN,,-6.0,44.5
